HITId,directness,shock_annotator_sentiment,anger_annotator_sentiment,confusion_annotator_sentiment,sadness_annotator_sentiment,indifference_annotator_sentiment,disgust_annotator_sentiment,fear_annotator_sentiment,race_or_ethnicity,gender,religion,lgbtq,nationality,age,disability,class,none,abuse_level
115,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
449,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3788,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3430,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
524,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1057,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4545,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
682,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3051,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2623,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3704,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2225,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
311,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3569,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2260,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2556,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3586,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3023,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3980,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2697,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1742,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5517,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2663,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2910,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
70,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3991,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
1181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3206,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3338,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3304,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
594,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2530,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
4909,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4756,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4994,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2623,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
345,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2782,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1135,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5519,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2251,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2046,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3177,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
2435,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3199,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
723,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
640,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
935,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1438,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
302,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5579,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4763,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2590,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2863,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2328,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1247,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1338,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2424,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
375,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5579,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4870,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
106,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3451,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5085,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
3658,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1475,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1677,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1194,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
2257,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3384,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3153,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2368,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
133,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
4266,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1786,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5200,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
152,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
490,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3828,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3680,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3475,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
1189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3737,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1527,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1681,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
3496,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5564,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
875,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
816,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
3891,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2030,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
949,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1074,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
5627,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
859,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1435,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2324,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4221,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
2649,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1875,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2751,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2047,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2073,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1585,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
644,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5007,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1349,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
858,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3115,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2664,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
215,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3829,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
588,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2212,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2173,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
499,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
5003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4186,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
1383,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1319,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2908,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2630,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1061,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3800,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1298,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2751,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5159,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1377,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4278,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4573,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5047,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2612,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3992,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2655,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1474,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1171,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1465,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1061,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
2216,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
2650,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
722,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3169,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1911,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1612,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1864,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1519,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5405,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3020,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1392,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1420,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2194,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
535,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1122,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2814,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1085,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
775,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
2502,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
3197,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4450,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
545,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2647,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1527,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3229,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1685,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1647,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3123,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
2924,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
838,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5057,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
309,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1168,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1306,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
4500,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2836,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
5478,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1029,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4737,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
421,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1238,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3165,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1623,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1908,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4314,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5030,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
5532,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3632,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1155,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3045,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2497,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3167,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4140,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
3073,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
759,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
550,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
356,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1594,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
332,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1582,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2679,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3056,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2481,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
325,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4885,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1041,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
720,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
1062,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5627,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1677,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
2129,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
2414,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1231,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
2103,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4264,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
903,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1719,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1463,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
157,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4587,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
1399,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1565,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1465,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
217,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1756,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2233,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
2194,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2646,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2696,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
802,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2915,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
4633,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1737,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2983,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2895,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2246,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4710,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3683,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1155,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1085,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
899,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1327,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
2792,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3571,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2276,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2817,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4020,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2662,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3480,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
865,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2474,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2770,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3962,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2296,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1795,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
1746,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3160,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2452,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
80,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
356,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3303,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1647,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1270,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
5481,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
4521,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
942,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
3582,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
195,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
800,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3092,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3471,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
3236,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2488,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
240,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
412,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2043,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2840,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
195,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
